name,position,year,height,weight
Elton Brand,SF,2013,2.032,124.716553288
Corey Brewer,SF,2013,2.0574,84.353741497
Ronnie Brewer,SG,2013,2.0066,99.77324263
Ronnie Brewer,SG,2013,2.0066,99.77324263
Ronnie Brewer,SG,2013,2.0066,99.77324263
Aaron Brooks,PG,2013,1.8288,73.015873016
Aaron Brooks,PG,2013,1.8288,73.015873016
Aaron Brooks,PG,2013,1.8288,73.015873016
MarShon Brooks,SG,2013,1.9558,90.702947846
Kwame Brown,SF,2013,2.1082,122.448979592
Shannon Brown,PG,2013,1.9304,92.970521542
Kobe Bryant,SG,2013,1.9812,96.145124717
Chase Budinger,SF,2013,2.0066,94.784580499
Alec Burks,PG,2013,1.9812,97.052154195
Caron Butler,SF,2013,2.0066,103.401360544
Jimmy Butler,SF,2013,2.032,107.029478458
Will Bynum,PG,2013,1.8288,83.900226757
Jose Calderon,PG,2013,1.905,90.702947846
Jose Calderon,PG,2013,1.905,90.702947846
Jose Calderon,PG,2013,1.905,90.702947846
Marcus Camby,PF,2013,2.1082,99.77324263
DeMarre Carroll,SF,2013,2.032,97.505668934
Matt Carroll,PG,2013,1.9812,96.145124717
Vince Carter,SG,2013,1.9812,99.77324263
Omri Casspi,SF,2013,2.0574,102.040816327
Mario Chalmers,PG,2013,1.8796,86.167800454
Tyson Chandler,C,2013,2.159,108.843537415
Wilson Chandler,SF,2013,2.032,102.040816327
Josh Childress,SG,2013,2.032,95.238095238
Earl Clark,SF,2013,2.0828,102.040816327
Victor Claver,SF,2013,2.0574,101.587301587
Norris Cole,PG,2013,1.8796,79.365079365
Jason Collins,C,2013,2.1336,115.646258503
Jason Collins,C,2013,2.1336,115.646258503
Jason Collins,C,2013,2.1336,115.646258503
Darren Collison,PG,2013,1.8288,79.365079365
Nick Collison,SF,2013,2.0828,115.646258503
Mike Conley,PG,2013,1.8542,79.365079365
Will Conroy,PG,2013,1.8796,88.43537415
Daequan Cook,PG,2013,1.9558,92.970521542
Daequan Cook,PG,2013,1.9558,92.970521542
Daequan Cook,PG,2013,1.9558,92.970521542
Chris Copeland,SF,2013,2.0574,108.390022676
DeMarcus Cousins,PF,2013,2.1082,122.448979592
Jamal Crawford,PG,2013,1.9558,90.702947846
Jordan Crawford,PG,2013,1.9304,88.43537415
Jordan Crawford,PG,2013,1.9304,88.43537415
Jordan Crawford,PG,2013,1.9304,88.43537415
Jae Crowder,SF,2013,1.9812,106.575963719
Dante Cunningham,SF,2013,2.032,104.308390023
Jared Cunningham,PG,2013,1.9304,88.43537415
Eddy Curry,C,2013,2.1336,133.786848073
Stephen Curry,PG,2013,1.905,86.167800454
Samuel Dalembert,C,2013,2.1082,115.646258503
Marquis Daniels,SG,2013,1.9812,90.702947846
Anthony Davis,PF,2013,2.0828,114.739229025
Ed Davis,SF,2013,2.0828,108.843537415
Ed Davis,SF,2013,2.0828,108.843537415
Ed Davis,SF,2013,2.0828,108.843537415
Glen Davis,PF,2013,2.0574,131.065759637
Austin Daye,SF,2013,2.1082,99.77324263
Austin Daye,SF,2013,2.1082,99.77324263
Austin Daye,SF,2013,2.1082,99.77324263
Nando De,,2013,,
Carlos Delfino,PG,2013,1.9812,104.308390023
Luol Deng,SF,2013,2.0574,99.77324263
Justin Dentmon,PG,2013,1.8034,83.900226757
DeMar DeRozan,SG,2013,2.0066,100.22675737
Boris Diaw,PF,2013,2.032,113.378684807
DeSagana Diop,C,2013,2.1336,136.054421769
Keyon Dooling,PG,2013,1.905,88.888888889
Toney Douglas,PG,2013,1.8796,88.43537415
Toney Douglas,PG,2013,1.8796,88.43537415
Toney Douglas,PG,2013,1.8796,88.43537415
Chris Douglas-Roberts,PG,2013,2.0066,90.702947846
Goran Dragic,PG,2013,1.905,86.167800454
Andre Drummond,C,2013,2.1082,126.530612245
Jared Dudley,SF,2013,2.0066,102.040816327
Chris Duhon,PG,2013,1.8542,83.900226757
Tim Duncan,PF,2013,2.1082,113.378684807
Mike Dunleavy,PG,2013,1.905,81.632653061
Kevin Durant,SF,2013,2.0574,108.843537415
Devin Ebanks,SF,2013,2.0574,97.505668934
Wayne Ellington,PG,2013,1.9304,90.702947846
Wayne Ellington,PG,2013,1.9304,90.702947846
Wayne Ellington,PG,2013,1.9304,90.702947846
Monta Ellis,PG,2013,1.905,83.900226757
Kim English,PG,2013,1.9812,90.702947846
Jeremy Evans,SF,2013,2.0574,90.702947846
Reggie Evans,SF,2013,2.032,111.111111111
Tyreke Evans,SG,2013,1.9812,99.77324263
Festus Ezeli,C,2013,2.1082,115.646258503
Kenneth Faried,SF,2013,2.032,103.401360544
Derrick Favors,PF,2013,2.0828,120.181405896
Raymond Felton,PG,2013,1.8542,92.970521542
Landry Fields,SF,2013,2.0066,95.238095238
Derek Fisher,PG,2013,1.8542,90.702947846
Derek Fisher,PG,2013,1.8542,90.702947846
Derek Fisher,PG,2013,1.8542,90.702947846
Evan Fournier,SG,2013,2.0066,92.970521542
Randy Foye,PG,2013,1.9304,96.598639456
Jimmer Fredette,PG,2013,1.8796,88.43537415
Joel Freeland,PF,2013,2.0828,113.378684807
Danilo Gallinari,SF,2013,2.0828,102.040816327
Francisco Garcia,SF,2013,2.0066,88.43537415
Francisco Garcia,SF,2013,2.0066,88.43537415
Francisco Garcia,SF,2013,2.0066,88.43537415
Kevin Garnett,PF,2013,2.1082,108.843537415
Diante Garrett,PG,2013,1.9304,86.167800454
Marc Gasol,C,2013,2.159,115.646258503
Pau Gasol,PF,2013,2.1336,113.378684807
Rudy Gay,SF,2013,2.032,104.308390023
Rudy Gay,SF,2013,2.032,104.308390023
Rudy Gay,SF,2013,2.032,104.308390023
Alonzo Gee,PG,2013,1.9812,102.040816327
Mickael Gelabale,SF,2013,2.0066,97.505668934
Paul George,SF,2013,2.0574,99.77324263
Daniel Gibson,PG,2013,1.8796,86.167800454
Taj Gibson,SF,2013,2.0574,102.040816327
Manu Ginobili,PG,2013,1.9812,92.970521542
Drew Gooden,SF,2013,2.0828,113.378684807
Ben Gordon,PG,2013,1.905,90.702947846
Eric Gordon,PG,2013,1.9304,97.505668934
Marcin Gortat,PF,2013,2.1082,108.843537415
Andrew Goudelock,PG,2013,1.905,90.702947846
Danny Granger,SF,2013,2.0574,100.680272109
Aaron Gray,C,2013,2.1336,122.448979592
Danny Green,SG,2013,1.9812,97.505668934
Draymond Green,SF,2013,2.0066,104.308390023
Gerald Green,SG,2013,2.0066,92.970521542
Jeff Green,SF,2013,2.0574,106.575963719
Willie Green,PG,2013,1.9304,90.702947846
Blake Griffin,SF,2013,2.0828,113.832199546
Hamed Haddadi,C,2013,2.1844,115.192743764
Hamed Haddadi,C,2013,2.1844,115.192743764
Hamed Haddadi,C,2013,2.1844,115.192743764
Jordan Hamilton,SG,2013,2.0066,99.77324263
Richard Hamilton,SG,2013,1.9812,83.900226757
Ben Hansbrough,PG,2013,1.905,92.063492063
Tyler Hansbrough,SF,2013,2.0574,113.378684807
James Harden,PG,2013,1.9558,99.77324263
Maurice Harkless,SF,2013,2.0574,97.505668934
Josh Harrellson,C,2013,2.0828,124.716553288
Al Harrington,SF,2013,2.0574,104.308390023
Devin Harris,PG,2013,1.905,87.074829932
Terrel Harris,PG,2013,1.9558,86.167800454
Terrel Harris,PG,2013,1.9558,86.167800454
Terrel Harris,PG,2013,1.9558,86.167800454
Tobias Harris,SF,2013,2.0574,106.575963719
Tobias Harris,SF,2013,2.0574,106.575963719
Tobias Harris,SF,2013,2.0574,106.575963719
Udonis Haslem,PF,2013,2.032,106.575963719
Spencer Hawes,PF,2013,2.159,111.111111111
Chuck Hayes,PF,2013,1.9812,108.843537415
Gordon Hayward,SF,2013,2.032,102.494331066
Lazar Hayward,SF,2013,1.9812,102.040816327
Brendan Haywood,C,2013,2.1336,121.541950113
Gerald Henderson,PG,2013,1.8796,79.365079365
Xavier Henry,PG,2013,1.9812,99.77324263
John Henson,PF,2013,2.1082,103.854875283
Roy Hibbert,C,2013,2.1844,122.448979592
J.J. Hickson,PF,2013,2.0574,109.750566893
Cory Higgins,PG,2013,1.9558,81.632653061
Nene Hilario,PF,2013,2.1082,113.378684807
George Hill,PG,2013,1.905,85.260770975
Grant Hill,SF,2013,2.032,102.040816327
Jordan Hill,PF,2013,2.0828,106.575963719
Kirk Hinrich,PG,2013,1.9304,86.167800454
Jrue Holiday,PG,2013,1.9304,92.970521542
Justin Holiday,PG,2013,1.9812,83.900226757
Ryan Hollins,C,2013,2.1336,108.843537415
Tyler Honeycutt,SF,2013,2.032,85.260770975
Al Horford,PF,2013,2.0828,111.111111111
Dwight Howard,C,2013,2.1082,120.181405896
Josh Howard,SF,2013,2.0066,95.238095238
Juwan Howard,SF,2013,2.0574,108.843537415
Kris Humphries,PF,2013,2.0574,106.575963719
Serge Ibaka,PF,2013,2.0828,106.575963719
Andre Iguodala,SG,2013,1.9812,97.505668934
Ersan Ilyasova,SF,2013,2.0828,106.575963719
Kyrie Irving,PG,2013,1.905,87.528344671
Royal Ivey,PG,2013,1.905,90.702947846
Jarrett Jack,PG,2013,1.905,90.702947846
Reggie Jackson,PG,2013,1.905,94.33106576
Stephen Jackson,SF,2013,2.032,98.866213152
Bernard James,C,2013,2.0828,108.843537415
Damion James,SG,2013,2.0066,102.040816327
LeBron James,SF,2013,2.032,113.378684807
Mike James,PG,2013,1.8796,85.260770975
Antawn Jamison,SF,2013,2.032,101.133786848
Al Jefferson,PF,2013,2.0828,131.065759637
Richard Jefferson,SF,2013,2.0066,105.66893424
Jared Jeffries,SF,2013,2.1082,104.308390023
Charles Jenkins,PG,2013,1.905,99.77324263
Charles Jenkins,PG,2013,1.905,99.77324263
Charles Jenkins,PG,2013,1.905,99.77324263
John Jenkins,PG,2013,1.9304,97.505668934
Brandon Jennings,PG,2013,1.8542,77.097505669
Jonas Jerebko,SF,2013,2.0828,104.761904762
Amir Johnson,PF,2013,2.0574,108.843537415
Chris Johnson,C,2013,2.1082,95.238095238
Chris Johnson,C,2013,2.1082,95.238095238
Ivan Johnson,SF,2013,2.032,104.308390023
James Johnson,SF,2013,2.0574,113.378684807
Joe Johnson,SG,2013,2.0066,108.843537415
Orlando Johnson,PG,2013,1.9558,99.77324263
Wesley Johnson,SF,2013,2.0066,97.505668934
Darius Johnson-Odom,PG,2013,1.8796,97.505668934
Dahntay Jones,SG,2013,1.9812,102.040816327
Dahntay Jones,SG,2013,1.9812,102.040816327
Dahntay Jones,SG,2013,1.9812,102.040816327
DeQuan Jones,SF,2013,2.032,100.22675737
Dominique Jones,PG,2013,1.9304,97.505668934
James Jones,SF,2013,2.032,98.866213152
Kevin Jones,SF,2013,2.032,113.832199546
Perry Jones,SF,2013,2.1082,106.575963719
Solomon Jones,SF,2013,2.0828,104.308390023
Terrence Jones,SF,2013,2.0574,114.285714286
DeAndre Jordan,C,2013,2.1082,120.181405896
Cory Joseph,PG,2013,1.905,87.528344671
Kris Joseph,SF,2013,2.0066,95.238095238
Kris Joseph,SF,2013,2.0066,95.238095238
Kris Joseph,SF,2013,2.0066,95.238095238
Chris Kaman,C,2013,2.1336,120.181405896
Enes Kanter,C,2013,2.1082,111.111111111
Jason Kidd,PG,2013,1.9304,92.970521542
Michael Kidd-Gilchrist,SF,2013,2.0066,105.215419501
Andrei Kirilenko,SF,2013,2.0574,99.77324263
Linas Kleiza,SF,2013,2.032,111.111111111
Brandon Knight,PG,2013,1.905,85.714285714
Kyle Korver,SG,2013,2.0066,96.145124717
Kosta Koufos,C,2013,2.1336,120.181405896
Viacheslav Kravtsov,C,2013,2.1336,117.9138322
Doron Lamb,PG,2013,1.9304,95.238095238
Doron Lamb,PG,2013,1.9304,95.238095238
Doron Lamb,PG,2013,1.9304,95.238095238
Jeremy Lamb,SG,2013,1.9558,83.900226757
Carl Landry,SF,2013,2.0574,112.471655329
Ty Lawson,PG,2013,1.8034,88.43537415
Courtney Lee,PG,2013,1.9558,90.702947846
David Lee,SF,2013,2.0066,102.040816327
Malcolm Lee,PG,2013,1.9558,90.702947846
Kawhi Leonard,SF,2013,2.0066,104.308390023
Meyers Leonard,PF,2013,2.159,111.111111111
Jon Leuer,SF,2013,2.0828,103.401360544
Jon Leuer,SF,2013,2.0828,103.401360544
Jon Leuer,SF,2013,2.0828,103.401360544
Rashard Lewis,SF,2013,2.0828,97.505668934
DeAndre Liggins,PG,2013,1.9812,94.784580499
Damian Lillard,PG,2013,1.905,88.43537415
Jeremy Lin,PG,2013,1.905,90.702947846
Shaun Livingston,PG,2013,2.0066,87.074829932
Shaun Livingston,PG,2013,2.0066,87.074829932
Shaun Livingston,PG,2013,2.0066,87.074829932
Brook Lopez,C,2013,2.1336,124.716553288
Robin Lopez,C,2013,2.1336,115.646258503
Kevin Love,SF,2013,2.0828,113.832199546
Kyle Lowry,PG,2013,1.8288,92.970521542
John Lucas,PG,2013,1.905,79.365079365
Scott Machado,PG,2013,1.8542,92.970521542
Shelvin Mack,PG,2013,1.905,92.063492063
Shelvin Mack,PG,2013,1.905,92.063492063
Shelvin Mack,PG,2013,1.905,92.063492063
Shelvin Mack,PG,2013,1.905,92.063492063
Corey Maggette,SF,2013,1.9812,98.866213152
Ian Mahinmi,C,2013,2.1082,113.378684807
Shawn Marion,SF,2013,2.0066,99.77324263
Kendall Marshall,PG,2013,1.9304,90.702947846
Cartier Martin,SF,2013,2.0066,99.77324263
Kenyon Martin,SF,2013,2.0574,106.12244898
Kevin Martin,PG,2013,2.0066,90.249433107
Roger Mason,PG,2013,1.9558,90.702947846
Wesley Matthews,PG,2013,1.9558,99.77324263
Jason Maxiell,SF,2013,2.0066,117.9138322
Eric Maynor,PG,2013,1.905,79.365079365
Eric Maynor,PG,2013,1.905,79.365079365
Eric Maynor,PG,2013,1.905,79.365079365
O.J. Mayo,PG,2013,1.9558,95.238095238
Luc Mbah,,2013,,
JaVale McGee,C,2013,2.1336,122.448979592
Dominic McGuire,SF,2013,2.0574,99.77324263
Dominic McGuire,SF,2013,2.0574,99.77324263
Dominic McGuire,SF,2013,2.0574,99.77324263
Dominic McGuire,SF,2013,2.0574,99.77324263
Josh McRoberts,SF,2013,2.0828,108.843537415
Josh McRoberts,SF,2013,2.0828,108.843537415
Josh McRoberts,SF,2013,2.0828,108.843537415
Jodie Meeks,PG,2013,1.9304,95.238095238
Fab Melo,C,2013,2.1336,115.646258503
Khris Middleton,SF,2013,2.032,106.12244898
C.J. Miles,SG,2013,1.9812,102.040816327
Darko Milicic,PF,2013,2.1336,113.378684807
Andre Miller,PG,2013,1.905,90.702947846
Darius Miller,SF,2013,2.032,106.575963719
Mike Miller,SF,2013,2.032,98.866213152
Quincy Miller,SF,2013,2.0574,95.238095238
Patty Mills,PG,2013,1.8288,83.900226757
Paul Millsap,SF,2013,2.032,111.56462585
Nazr Mohammed,C,2013,2.0828,100.22675737
Greg Monroe,PF,2013,2.1082,120.181405896
E'Twaun Moore,PG,2013,1.9304,86.621315193
Darius Morris,PG,2013,1.9304,86.167800454
Marcus Morris,SF,2013,2.0574,106.575963719
Marcus Morris,SF,2013,2.0574,106.575963719
Marcus Morris,SF,2013,2.0574,106.575963719
Markieff Morris,SF,2013,2.0828,111.111111111
Anthony Morrow,PG,2013,1.9558,95.238095238
Anthony Morrow,PG,2013,1.9558,95.238095238
Anthony Morrow,PG,2013,1.9558,95.238095238
Donatas Motiejunas,PF,2013,2.1336,100.680272109
Arnett Moultrie,SF,2013,2.1082,112.925170068
Timofey Mozgov,C,2013,2.159,124.716553288
Byron Mullens,C,2013,2.1336,124.716553288
Kevin Murphy,PG,2013,1.9558,83.900226757
Troy Murphy,PF,2013,2.1082,111.111111111
Steve Nash,PG,2013,1.905,88.43537415
Gary Neal,PG,2013,1.9304,95.238095238
Jameer Nelson,PG,2013,1.8288,86.167800454
Andrew Nicholson,SF,2013,2.0574,113.378684807
Joakim Noah,C,2013,2.1082,104.308390023
Steve Novak,SF,2013,2.0828,102.040816327
Dirk Nowitzki,SF,2013,2.1336,111.111111111
Jermaine O'Neal,PF,2013,2.1082,102.494331066
Kyle O'Quinn,PF,2013,2.0828,113.378684807
Lamar Odom,SF,2013,2.0828,99.77324263
Tim Ohlbrecht,C,2013,2.1082,115.646258503
Emeka Okafor,PF,2013,2.0828,114.285714286
Daniel Orton,PF,2013,2.0828,115.646258503
Travis Outlaw,SF,2013,2.0574,95.238095238
Zaza Pachulia,C,2013,2.1082,122.448979592
Jannero Pargo,PG,2013,1.8542,79.365079365
Jannero Pargo,PG,2013,1.8542,79.365079365
Jannero Pargo,PG,2013,1.8542,79.365079365
Jannero Pargo,PG,2013,1.8542,79.365079365
Jeremy Pargo,PG,2013,1.8796,99.319727891
Jeremy Pargo,PG,2013,1.8796,99.319727891
Jeremy Pargo,PG,2013,1.8796,99.319727891
Tony Parker,PG,2013,1.8796,83.900226757
Chandler Parsons,SF,2013,2.0828,104.308390023
Patrick Patterson,SF,2013,2.0574,104.308390023
Patrick Patterson,SF,2013,2.0574,104.308390023
Patrick Patterson,SF,2013,2.0574,104.308390023
Chris Paul,PG,2013,1.8288,79.365079365
Sasha Pavlovic,SG,2013,2.032,99.77324263
Nikola Pekovic,C,2013,2.1082,139.229024943
Kendrick Perkins,C,2013,2.0828,122.448979592
Johan Petro,C,2013,2.1336,112.01814059
Paul Pierce,SF,2013,2.0066,106.575963719
Mickael Pietrus,SG,2013,1.9812,97.505668934
Dexter Pittman,C,2013,2.1082,139.682539683
Dexter Pittman,C,2013,2.1082,139.682539683
Dexter Pittman,C,2013,2.1082,139.682539683
Miles Plumlee,PF,2013,2.1082,112.925170068
Quincy Pondexter,SG,2013,2.0066,99.77324263
A.J. Price,PG,2013,1.8796,82.0861678
Ronnie Price,PG,2013,1.8796,86.167800454
Pablo Prigioni,PG,2013,1.905,83.900226757
Tayshaun Prince,SF,2013,2.0574,96.145124717
Tayshaun Prince,SF,2013,2.0574,96.145124717
Tayshaun Prince,SF,2013,2.0574,96.145124717
Joel Przybilla,C,2013,2.159,115.646258503
Chris Quinn,PG,2013,1.8796,83.900226757
Vladimir Radmanovic,SF,2013,2.0828,102.947845805
Anthony Randolph,SF,2013,2.0828,92.970521542
Shavlik Randolph,SF,2013,2.0828,108.843537415
Zach Randolph,PF,2013,2.0574,117.9138322
J.J. Redick,PG,2013,1.9304,86.167800454
J.J. Redick,PG,2013,1.9304,86.167800454
J.J. Redick,PG,2013,1.9304,86.167800454
Jason Richardson,PG,2013,1.9812,99.77324263
Quentin Richardson,PG,2013,1.9812,101.133786848
Luke Ridnour,PG,2013,1.8796,79.365079365
Austin Rivers,PG,2013,1.9304,90.702947846
Brian Roberts,PG,2013,1.8542,78.458049887
Nate Robinson,PG,2013,1.7526,81.632653061
Thomas Robinson,SF,2013,2.0828,107.482993197
Thomas Robinson,SF,2013,2.0828,107.482993197
Thomas Robinson,SF,2013,2.0828,107.482993197
Rajon Rondo,PG,2013,1.8542,84.353741497
Terrence Ross,SF,2013,2.0066,93.424036281
Brandon Roy,PG,2013,1.9812,97.505668934
Ricky Rubio,PG,2013,1.9304,87.98185941
Brandon Rush,SG,2013,1.9812,99.77324263
Robert Sacre,C,2013,2.1336,122.448979592
John Salmons,PG,2013,2.0066,95.238095238
Samardo Samuels,SF,2013,2.0574,117.9138322
Larry Sanders,PF,2013,2.1082,106.575963719
Luis Scola,SF,2013,2.0574,108.843537415
Mike Scott,SF,2013,2.032,107.482993197
Thabo Sefolosha,SG,2013,2.0066,99.77324263
Josh Selby,PG,2013,1.8796,82.993197279
Kevin Seraphin,SF,2013,2.0574,129.25170068
Ramon Sessions,PG,2013,1.905,86.167800454
Tornike Shengelia,SF,2013,2.0574,98.412698413
Iman Shumpert,PG,2013,1.9558,99.77324263
Alexey Shved,PG,2013,1.9812,86.167800454
Henry Sims,C,2013,2.0828,112.471655329
Kyle Singler,SF,2013,2.032,103.401360544
Chris Singleton,SF,2013,2.032,104.308390023
Donald Sloan,PG,2013,1.905,92.970521542
Donald Sloan,PG,2013,1.905,92.970521542
Donald Sloan,PG,2013,1.905,92.970521542
Greg Smith,SF,2013,1.9558,88.43537415
Ish Smith,PG,2013,1.8288,79.365079365
Ish Smith,PG,2013,1.8288,79.365079365
Ish Smith,PG,2013,1.8288,79.365079365
J.R. Smith,SG,2013,1.9812,102.040816327
Jason Smith,PF,2013,2.1336,111.111111111
Josh Smith,SF,2013,2.0574,102.040816327
Nolan Smith,PG,2013,1.8796,83.900226757
Marreese Speights,PF,2013,2.0828,115.646258503
Marreese Speights,PF,2013,2.0828,115.646258503
Marreese Speights,PF,2013,2.0828,115.646258503
Tiago Splitter,PF,2013,2.1082,111.111111111
Jerry Stackhouse,SG,2013,1.9812,98.866213152
Lance Stephenson,SG,2013,1.9558,104.308390023
DeShawn Stevenson,PG,2013,1.9558,95.238095238
Greg Stiemsma,C,2013,2.1082,117.9138322
Julyan Stone,PG,2013,1.9812,90.702947846
Amar'e Stoudemire,PF,2013,2.0828,111.111111111
Rodney Stuckey,PG,2013,1.9558,95.238095238
Jared Sullinger,SF,2013,2.0574,117.9138322
DaJuan Summers,SF,2013,2.032,104.308390023
Jeffery Taylor,SF,2013,2.0066,102.040816327
Tyshawn Taylor,PG,2013,1.905,83.900226757
Jeff Teague,PG,2013,1.8796,84.353741497
Marquis Teague,PG,2013,1.8796,85.714285714
Mirza Teletovic,SF,2013,2.0574,109.750566893
Sebastian Telfair,PG,2013,1.8288,74.829931973
Sebastian Telfair,PG,2013,1.8288,74.829931973
Sebastian Telfair,PG,2013,1.8288,74.829931973
Garrett Temple,PG,2013,1.9812,88.43537415
Jason Terry,PG,2013,1.8796,83.900226757
Hasheem Thabeet,C,2013,2.2098,119.274376417
Isaiah Thomas,PG,2013,1.7526,83.900226757
Kurt Thomas,SF,2013,2.0574,104.308390023
Lance Thomas,SF,2013,2.032,106.575963719
Malcolm Thomas,SF,2013,2.0574,102.040816327
Malcolm Thomas,SF,2013,2.0574,102.040816327
Malcolm Thomas,SF,2013,2.0574,102.040816327
Tyrus Thomas,SF,2013,2.0574,97.505668934
Jason Thompson,PF,2013,2.1082,113.378684807
Klay Thompson,SG,2013,2.0066,97.505668934
Tristan Thompson,PF,2013,2.0574,107.936507937
Marcus Thornton,PG,2013,1.9304,92.970521542
Jamaal Tinsley,PG,2013,1.905,88.43537415
Anthony Tolliver,PF,2013,2.032,108.843537415
P.J. Tucker,SF,2013,1.9812,111.111111111
Ronny Turiaf,SF,2013,2.0828,112.925170068
Hedo Turkoglu,SF,2013,2.0828,99.77324263
Evan Turner,PG,2013,2.0066,99.77324263
Jeremy Tyler,C,2013,2.0828,117.9138322
Jeremy Tyler,C,2013,2.0828,117.9138322
Jeremy Tyler,C,2013,2.0828,117.9138322
Ekpe Udoh,PF,2013,2.0828,108.843537415
Beno Udrih,PG,2013,1.905,92.970521542
Beno Udrih,PG,2013,1.905,92.970521542
Beno Udrih,PG,2013,1.905,92.970521542
Jonas Valanciunas,C,2013,2.1336,120.181405896
Anderson Varejao,PF,2013,2.0828,123.80952381
Jarvis Varnado,SF,2013,2.0574,104.308390023
Jarvis Varnado,SF,2013,2.0574,104.308390023
Jarvis Varnado,SF,2013,2.0574,104.308390023
Greivis Vasquez,PG,2013,1.9812,98.412698413
Jan Vesely,SF,2013,2.1082,108.843537415
Charlie Villanueva,SF,2013,2.1082,105.215419501
Nikola Vucevic,C,2013,2.1336,117.9138322
Dwyane Wade,PG,2013,1.9304,99.77324263
Dion Waiters,PG,2013,1.9304,102.040816327
Kemba Walker,PG,2013,1.8542,78.004535147
John Wall,PG,2013,1.9304,88.43537415
Gerald Wallace,SF,2013,2.0066,97.505668934
Rasheed Wallace,PF,2013,2.0828,102.040816327
Luke Walton,SF,2013,2.032,106.575963719
Hakim Warrick,SF,2013,2.0574,99.319727891
Hakim Warrick,SF,2013,2.0574,99.319727891
Hakim Warrick,SF,2013,2.0574,99.319727891
C.J. Watson,PG,2013,1.8796,79.365079365
Earl Watson,PG,2013,1.8542,88.43537415
Maalik Wayns,PG,2013,1.8796,90.702947846
Maalik Wayns,PG,2013,1.8796,90.702947846
Maalik Wayns,PG,2013,1.8796,90.702947846
Martell Webster,SG,2013,2.0066,104.308390023
David West,SF,2013,2.0574,113.378684807
Russell Westbrook,PG,2013,1.905,90.702947846
D.J. White,SF,2013,2.0574,113.832199546
James White,SG,2013,2.0066,90.702947846
Chris Wilcox,SF,2013,2.0828,100.22675737
Damien Wilkins,SF,2013,1.9812,102.040816327
Deron Williams,PG,2013,1.905,90.702947846
Derrick Williams,SF,2013,2.032,108.843537415
Lou Williams,PG,2013,1.8542,79.365079365
Marvin Williams,SF,2013,2.0574,107.482993197
Mo Williams,PG,2013,1.8542,89.795918367
Reggie Williams,SF,2013,2.0066,86.167800454
Terrence Williams,SF,2013,1.9812,99.77324263
Metta World,,2013,,
Brandan Wright,PF,2013,2.0828,95.238095238
